"Saison";"Passage...Année";"Résultat...Code.paramètre";"Lieu.de.surveillance...Libellé";"Mean";"Med";"Qone";"Qthree"
"Winter";2019;"TURB";"Géfosse";5.6;5.6;5.5;5.7
"Winter";2019;"TURB";"StCast_Hebihens";6.8;5.6;3.75;9.25
"Autumn";2008;"Précipitations..mm.";"Antifer";3.46813186813187;0.6;0;5.2
"Autumn";2008;"Précipitations..mm.";"At so";2.8043956043956;0.4;0;3.5
"Autumn";2008;"Précipitations..mm.";"Cabourg";3.46813186813187;0.6;0;5.2
"Autumn";2008;"Précipitations..mm.";"Donville";3.36703296703297;0.6;0;3.9
"Autumn";2008;"Précipitations..mm.";"Géfosse";3.1032967032967;0.8;0.2;4.05
"Autumn";2008;"Précipitations..mm.";"StCast_Hebihens";3.36703296703297;0.6;0;3.9
"Autumn";2009;"Précipitations..mm.";"Antifer";3.01318681318681;0.2;0;3.1
"Autumn";2009;"Précipitations..mm.";"At so";2.83956043956044;0.4;0;3.7
"Autumn";2009;"Précipitations..mm.";"Cabourg";3.01318681318681;0.2;0;3.1
"Autumn";2009;"Précipitations..mm.";"Donville";2.87912087912088;0.2;0;3.3
"Autumn";2009;"Précipitations..mm.";"Géfosse";3.58571428571429;0.3;0;5.5
"Autumn";2009;"Précipitations..mm.";"StCast_Hebihens";2.87912087912088;0.2;0;3.3
"Autumn";2010;"Précipitations..mm.";"Antifer";3.11318681318681;0.2;0;3.5
"Autumn";2010;"Précipitations..mm.";"At so";2.6021978021978;0.4;0;3
"Autumn";2010;"Précipitations..mm.";"Cabourg";3.11318681318681;0.2;0;3.5
"Autumn";2010;"Précipitations..mm.";"Donville";3.26373626373626;0.2;0;4
"Autumn";2010;"Précipitations..mm.";"Géfosse";3.84615384615385;0.5;0.2;4.7
"Autumn";2010;"Précipitations..mm.";"StCast_Hebihens";3.26373626373626;0.2;0;4
"Autumn";2011;"Précipitations..mm.";"Antifer";1.0043956043956;0;0;0.3
"Autumn";2011;"Précipitations..mm.";"At so";1.51868131868132;0.2;0;0.8
"Autumn";2011;"Précipitations..mm.";"Cabourg";1.0043956043956;0;0;0.3
"Autumn";2011;"Précipitations..mm.";"Donville";1.32197802197802;0;0;0.5
"Autumn";2011;"Précipitations..mm.";"Géfosse";1.37032967032967;0.2;0.1;0.7
"Autumn";2011;"Précipitations..mm.";"StCast_Hebihens";1.32197802197802;0;0;0.5
"Autumn";2012;"Précipitations..mm.";"Antifer";5.67362637362637;3;0.2;11.95
"Autumn";2012;"Précipitations..mm.";"At so";2.57582417582418;0.4;0;3.2
"Autumn";2012;"Précipitations..mm.";"Cabourg";5.67362637362637;3;0.2;11.95
"Autumn";2012;"Précipitations..mm.";"Donville";2.3989010989011;0.6;0;3
"Autumn";2012;"Précipitations..mm.";"Géfosse";4.06923076923077;1.1;0;5.5
"Autumn";2012;"Précipitations..mm.";"StCast_Hebihens";2.3989010989011;0.6;0;3
"Autumn";2013;"Précipitations..mm.";"Antifer";3.3978021978022;1;0;5.3
"Autumn";2013;"Précipitations..mm.";"At so";3.18901098901099;0.6;0.2;3.3
"Autumn";2013;"Précipitations..mm.";"Cabourg";3.3978021978022;1;0;5.3
"Autumn";2013;"Précipitations..mm.";"Donville";2.31538461538462;0.4;0;3.2
"Autumn";2013;"Précipitations..mm.";"Géfosse";3.42087912087912;1.2;0;3.75
"Autumn";2013;"Précipitations..mm.";"StCast_Hebihens";2.31538461538462;0.4;0;3.2
"Autumn";2014;"Précipitations..mm.";"Antifer";1.3043956043956;0;0;1.1
"Autumn";2014;"Précipitations..mm.";"At so";1.57912087912088;0.2;0;1.1
"Autumn";2014;"Précipitations..mm.";"Cabourg";1.3043956043956;0;0;1.1
"Autumn";2014;"Précipitations..mm.";"Donville";2.58461538461538;0.2;0;1
"Autumn";2014;"Précipitations..mm.";"Géfosse";2.18461538461538;0;0;1.7
"Autumn";2014;"Précipitations..mm.";"StCast_Hebihens";2.58461538461538;0.2;0;1
"Autumn";2015;"Précipitations..mm.";"Antifer";1.96153846153846;0.4;0;2.7
"Autumn";2015;"Précipitations..mm.";"At so";2.47252747252747;0.2;0;2.5
"Autumn";2015;"Précipitations..mm.";"Cabourg";1.96153846153846;0.4;0;2.7
"Autumn";2015;"Précipitations..mm.";"Donville";1.60549450549451;0.2;0;1.9
"Autumn";2015;"Précipitations..mm.";"Géfosse";2.24175824175824;0.3;0;1.8
"Autumn";2015;"Précipitations..mm.";"StCast_Hebihens";1.60549450549451;0.2;0;1.9
"Autumn";2016;"Précipitations..mm.";"Antifer";2.01098901098901;0;0;1.3
"Autumn";2016;"Précipitations..mm.";"At so";2.0978021978022;0.4;0;1.8
"Autumn";2016;"Précipitations..mm.";"Cabourg";2.01098901098901;0;0;1.3
"Autumn";2016;"Précipitations..mm.";"Donville";2.32087912087912;0.2;0;2.9
"Autumn";2016;"Précipitations..mm.";"Géfosse";2.01538461538462;0;0;3.3
"Autumn";2016;"Précipitations..mm.";"StCast_Hebihens";2.32087912087912;0.2;0;2.9
"Autumn";2017;"Précipitations..mm.";"Antifer";3.72417582417582;1;0;4.9
"Autumn";2017;"Précipitations..mm.";"At so";3.95274725274725;0.6;0.2;3.7
"Autumn";2017;"Précipitations..mm.";"Cabourg";3.72417582417582;1;0;4.9
"Autumn";2017;"Précipitations..mm.";"Donville";2.7021978021978;0.6;0;4.2
"Autumn";2017;"Précipitations..mm.";"Géfosse";2.54615384615385;0.5;0;2.7
"Autumn";2017;"Précipitations..mm.";"StCast_Hebihens";2.7021978021978;0.6;0;4.2
"Autumn";2018;"Précipitations..mm.";"Antifer";1.3956043956044;0;0;0.7
"Autumn";2018;"Précipitations..mm.";"At so";1.29230769230769;0.2;0;1
"Autumn";2018;"Précipitations..mm.";"Cabourg";1.3956043956044;0;0;0.7
"Autumn";2018;"Précipitations..mm.";"Donville";1.45824175824176;0.2;0;0.8
"Autumn";2018;"Précipitations..mm.";"Géfosse";1.8021978021978;0;0;1.05
"Autumn";2018;"Précipitations..mm.";"StCast_Hebihens";1.45824175824176;0.2;0;0.8
"Autumn";2019;"Précipitations..mm.";"Antifer";3.83956043956044;0.8;0;5.1
"Autumn";2019;"Précipitations..mm.";"At so";3.29010989010989;1.2;0;4.8
"Autumn";2019;"Précipitations..mm.";"Cabourg";3.83956043956044;0.8;0;5.1
"Autumn";2019;"Précipitations..mm.";"Donville";3.82747252747253;1;0;5.3
"Autumn";2019;"Précipitations..mm.";"Géfosse";4.76483516483516;1.6;0.2;8.2
"Autumn";2019;"Précipitations..mm.";"StCast_Hebihens";3.82747252747253;1;0;5.3
"Spring";2008;"Précipitations..mm.";"Antifer";2.7804347826087;0.4;0;3.2
"Spring";2008;"Précipitations..mm.";"At so";2.56521739130435;0.3;0;3.2
"Spring";2008;"Précipitations..mm.";"Cabourg";2.7804347826087;0.4;0;3.2
"Spring";2008;"Précipitations..mm.";"Donville";2.77391304347826;0.9;0;3.8
"Spring";2008;"Précipitations..mm.";"Géfosse";2.97391304347826;0.7;0.1;3.925
"Spring";2008;"Précipitations..mm.";"StCast_Hebihens";2.77391304347826;0.9;0;3.8
"Spring";2009;"Précipitations..mm.";"Antifer";2.05434782608696;0.2;0;1.6
"Spring";2009;"Précipitations..mm.";"At so";1.04347826086957;0.2;0;1.05
"Spring";2009;"Précipitations..mm.";"Cabourg";2.05434782608696;0.2;0;1.6
"Spring";2009;"Précipitations..mm.";"Donville";1.75869565217391;0.2;0;1.8
"Spring";2009;"Précipitations..mm.";"Géfosse";1.93913043478261;0.3;0.2;1.825
"Spring";2009;"Précipitations..mm.";"StCast_Hebihens";1.75869565217391;0.2;0;1.8
"Spring";2010;"Précipitations..mm.";"Antifer";0.814130434782609;0;0;0.2
"Spring";2010;"Précipitations..mm.";"At so";1.00869565217391;0;0;0.05
"Spring";2010;"Précipitations..mm.";"Cabourg";0.814130434782609;0;0;0.2
"Spring";2010;"Précipitations..mm.";"Donville";1.90217391304348;0;0;0.45
"Spring";2010;"Précipitations..mm.";"Géfosse";0.869565217391304;0.1;0;0.325
"Spring";2010;"Précipitations..mm.";"StCast_Hebihens";1.90217391304348;0;0;0.45
"Spring";2011;"Précipitations..mm.";"Antifer";0.444565217391304;0;0;0
"Spring";2011;"Précipitations..mm.";"At so";0.446739130434783;0;0;0.2
"Spring";2011;"Précipitations..mm.";"Cabourg";0.444565217391304;0;0;0
"Spring";2011;"Précipitations..mm.";"Donville";0.540217391304348;0;0;0
"Spring";2011;"Précipitations..mm.";"Géfosse";0.635869565217391;0.1;0;0.3
"Spring";2011;"Précipitations..mm.";"StCast_Hebihens";0.540217391304348;0;0;0
"Spring";2012;"Précipitations..mm.";"Antifer";1.47934782608696;0.1;0;2.05
"Spring";2012;"Précipitations..mm.";"At so";1.80217391304348;0;0;2.05
"Spring";2012;"Précipitations..mm.";"Cabourg";1.47934782608696;0.1;0;2.05
"Spring";2012;"Précipitations..mm.";"Donville";1.68586956521739;0.2;0;1.6
"Spring";2012;"Précipitations..mm.";"Géfosse";1.63478260869565;0.2;0;1.775
"Spring";2012;"Précipitations..mm.";"StCast_Hebihens";1.68586956521739;0.2;0;1.6
"Spring";2013;"Précipitations..mm.";"Antifer";2.00652173913043;0;0;2.4
"Spring";2013;"Précipitations..mm.";"At so";1.4304347826087;0.2;0;1
"Spring";2013;"Précipitations..mm.";"Cabourg";2.00652173913043;0;0;2.4
"Spring";2013;"Précipitations..mm.";"Donville";2.05652173913043;0.2;0;2.4
"Spring";2013;"Précipitations..mm.";"Géfosse";2.51521739130435;0.3;0;2.725
"Spring";2013;"Précipitations..mm.";"StCast_Hebihens";2.05652173913043;0.2;0;2.4
"Spring";2014;"Précipitations..mm.";"Antifer";1.91195652173913;0.2;0;2.4
"Spring";2014;"Précipitations..mm.";"At so";1.775;0.2;0;1.2
"Spring";2014;"Précipitations..mm.";"Cabourg";1.91195652173913;0.2;0;2.4
"Spring";2014;"Précipitations..mm.";"Donville";1.69239130434783;0;0;2.2
"Spring";2014;"Précipitations..mm.";"Géfosse";2.34891304347826;0;0;2.5
"Spring";2014;"Précipitations..mm.";"StCast_Hebihens";1.69239130434783;0;0;2.2
"Spring";2015;"Précipitations..mm.";"Antifer";1.01086956521739;0;0;1
"Spring";2015;"Précipitations..mm.";"At so";1.2195652173913;0.2;0;1
"Spring";2015;"Précipitations..mm.";"Cabourg";1.01086956521739;0;0;1
"Spring";2015;"Précipitations..mm.";"Donville";1.47173913043478;0;0;1.05
"Spring";2015;"Précipitations..mm.";"Géfosse";1.09239130434783;0;0;1.025
"Spring";2015;"Précipitations..mm.";"StCast_Hebihens";1.47173913043478;0;0;1.05
"Spring";2016;"Précipitations..mm.";"Antifer";1.50217391304348;0.2;0;1.875
"Spring";2016;"Précipitations..mm.";"At so";2.69130434782609;0.2;0;2.7
"Spring";2016;"Précipitations..mm.";"Cabourg";1.50217391304348;0.2;0;1.875
"Spring";2016;"Précipitations..mm.";"Donville";1.7554347826087;0;0;2.05
"Spring";2016;"Précipitations..mm.";"Géfosse";1.96739130434783;0;0;2.7
"Spring";2016;"Précipitations..mm.";"StCast_Hebihens";1.7554347826087;0;0;2.05
"Spring";2017;"Précipitations..mm.";"Antifer";1.76304347826087;0;0;0.8
"Spring";2017;"Précipitations..mm.";"At so";1.58586956521739;0;0;1
"Spring";2017;"Précipitations..mm.";"Cabourg";1.76304347826087;0;0;0.8
"Spring";2017;"Précipitations..mm.";"Donville";2.0695652173913;0;0;0.65
"Spring";2017;"Précipitations..mm.";"Géfosse";1.9695652173913;0;0;1.8
"Spring";2017;"Précipitations..mm.";"StCast_Hebihens";2.0695652173913;0;0;0.65
"Spring";2018;"Précipitations..mm.";"Antifer";2.18152173913043;0.3;0;2.4
"Spring";2018;"Précipitations..mm.";"At so";2.18586956521739;0.2;0;1.8
"Spring";2018;"Précipitations..mm.";"Cabourg";2.18152173913043;0.3;0;2.4
"Spring";2018;"Précipitations..mm.";"Donville";1.76086956521739;0.3;0;2
"Spring";2018;"Précipitations..mm.";"Géfosse";2.31847826086957;0.5;0;2.775
"Spring";2018;"Précipitations..mm.";"StCast_Hebihens";1.76086956521739;0.3;0;2
"Spring";2019;"Précipitations..mm.";"Antifer";0.995652173913044;0;0;1.6
"Spring";2019;"Précipitations..mm.";"At so";1.29782608695652;0;0;1.4
"Spring";2019;"Précipitations..mm.";"Cabourg";0.995652173913044;0;0;1.6
"Spring";2019;"Précipitations..mm.";"Donville";1.42391304347826;0.2;0;1.45
"Spring";2019;"Précipitations..mm.";"Géfosse";1.475;0;0;1.925
"Spring";2019;"Précipitations..mm.";"StCast_Hebihens";1.42391304347826;0.2;0;1.45
"Summer";2008;"Précipitations..mm.";"Antifer";1.81086956521739;0.1;0;1.45
"Summer";2008;"Précipitations..mm.";"At so";2.13913043478261;0.2;0;2.2
"Summer";2008;"Précipitations..mm.";"Cabourg";1.81086956521739;0.1;0;1.45
"Summer";2008;"Précipitations..mm.";"Donville";1.22826086956522;0;0;1.4
"Summer";2008;"Précipitations..mm.";"Géfosse";2.00760869565217;0.3;0.1;2.1
"Summer";2008;"Précipitations..mm.";"StCast_Hebihens";1.22826086956522;0;0;1.4
"Summer";2009;"Précipitations..mm.";"Antifer";1.62826086956522;0;0;1
"Summer";2009;"Précipitations..mm.";"At so";1.44565217391304;0.2;0;1.5
"Summer";2009;"Précipitations..mm.";"Cabourg";1.62826086956522;0;0;1
"Summer";2009;"Précipitations..mm.";"Donville";1.68260869565217;0;0;0.65
"Summer";2009;"Précipitations..mm.";"Géfosse";1.60217391304348;0.2;0;1.25
"Summer";2009;"Précipitations..mm.";"StCast_Hebihens";1.68260869565217;0;0;0.65
"Summer";2010;"Précipitations..mm.";"Antifer";1.67934782608696;0;0;1.15
"Summer";2010;"Précipitations..mm.";"At so";1.68804347826087;0.1;0;1.1
"Summer";2010;"Précipitations..mm.";"Cabourg";1.67934782608696;0;0;1.15
"Summer";2010;"Précipitations..mm.";"Donville";1.22065217391304;0.2;0;1
"Summer";2010;"Précipitations..mm.";"Géfosse";1.73369565217391;0.2;0;0.55
"Summer";2010;"Précipitations..mm.";"StCast_Hebihens";1.22065217391304;0.2;0;1
"Summer";2011;"Précipitations..mm.";"Antifer";2.41413043478261;0;0;1.45
"Summer";2011;"Précipitations..mm.";"At so";2.52608695652174;0.4;0;2.85
"Summer";2011;"Précipitations..mm.";"Cabourg";2.41413043478261;0;0;1.45
"Summer";2011;"Précipitations..mm.";"Donville";2.21413043478261;0.4;0;2.5
"Summer";2011;"Précipitations..mm.";"Géfosse";1.97065217391304;0.2;0;2.35
"Summer";2011;"Précipitations..mm.";"StCast_Hebihens";2.21413043478261;0.4;0;2.5
"Summer";2012;"Précipitations..mm.";"Antifer";2.30108695652174;0.4;0;2.3
"Summer";2012;"Précipitations..mm.";"At so";3.10108695652174;0.2;0;3.2
"Summer";2012;"Précipitations..mm.";"Cabourg";2.30108695652174;0.4;0;2.3
"Summer";2012;"Précipitations..mm.";"Donville";1.87282608695652;0.2;0;2.2
"Summer";2012;"Précipitations..mm.";"Géfosse";2.4195652173913;0.5;0;3.225
"Summer";2012;"Précipitations..mm.";"StCast_Hebihens";1.87282608695652;0.2;0;2.2
"Summer";2013;"Précipitations..mm.";"Antifer";0.579347826086957;0;0;0.6
"Summer";2013;"Précipitations..mm.";"At so";1.59565217391304;0;0;0.45
"Summer";2013;"Précipitations..mm.";"Cabourg";0.579347826086957;0;0;0.6
"Summer";2013;"Précipitations..mm.";"Donville";0.880434782608696;0.2;0;0.6
"Summer";2013;"Précipitations..mm.";"Géfosse";0.744565217391304;0;0;0.4
"Summer";2013;"Précipitations..mm.";"StCast_Hebihens";0.880434782608696;0.2;0;0.6
"Summer";2014;"Précipitations..mm.";"Antifer";3.07934782608696;0;0;2.85
"Summer";2014;"Précipitations..mm.";"At so";3.28695652173913;0.2;0;4.95
"Summer";2014;"Précipitations..mm.";"Cabourg";3.07934782608696;0;0;2.85
"Summer";2014;"Précipitations..mm.";"Donville";2.42065217391304;0.2;0;1.85
"Summer";2014;"Précipitations..mm.";"Géfosse";2.26086956521739;0;0;2.1
"Summer";2014;"Précipitations..mm.";"StCast_Hebihens";2.42065217391304;0.2;0;1.85
"Summer";2015;"Précipitations..mm.";"Antifer";2.00217391304348;0;0;1.4
"Summer";2015;"Précipitations..mm.";"At so";2.05869565217391;0.2;0;1.8
"Summer";2015;"Précipitations..mm.";"Cabourg";2.00217391304348;0;0;1.4
"Summer";2015;"Précipitations..mm.";"Donville";2.81739130434783;0.2;0;1.85
"Summer";2015;"Précipitations..mm.";"Géfosse";2.7695652173913;0;0;2.825
"Summer";2015;"Précipitations..mm.";"StCast_Hebihens";2.81739130434783;0.2;0;1.85
"Summer";2016;"Précipitations..mm.";"Antifer";1.05434782608696;0;0;0.9
"Summer";2016;"Précipitations..mm.";"At so";1.475;0.2;0;1.8
"Summer";2016;"Précipitations..mm.";"Cabourg";1.05434782608696;0;0;0.9
"Summer";2016;"Précipitations..mm.";"Donville";1.4804347826087;0.2;0;1.2
"Summer";2016;"Précipitations..mm.";"Géfosse";1.09782608695652;0;0;1.325
"Summer";2016;"Précipitations..mm.";"StCast_Hebihens";1.4804347826087;0.2;0;1.2
"Summer";2017;"Précipitations..mm.";"Antifer";1.56195652173913;0;0;1
"Summer";2017;"Précipitations..mm.";"At so";1.89021739130435;0.2;0;2.25
"Summer";2017;"Précipitations..mm.";"Cabourg";1.56195652173913;0;0;1
"Summer";2017;"Précipitations..mm.";"Donville";1.5304347826087;0.2;0;0.8
"Summer";2017;"Précipitations..mm.";"Géfosse";1.59891304347826;0;0;0.825
"Summer";2017;"Précipitations..mm.";"StCast_Hebihens";1.5304347826087;0.2;0;0.8
"Summer";2018;"Précipitations..mm.";"Antifer";1.5054347826087;0;0;0.4
"Summer";2018;"Précipitations..mm.";"At so";1.43478260869565;0;0;0.2
"Summer";2018;"Précipitations..mm.";"Cabourg";1.5054347826087;0;0;0.4
"Summer";2018;"Précipitations..mm.";"Donville";1.69891304347826;0;0;0.7
"Summer";2018;"Précipitations..mm.";"Géfosse";0.975;0;0;0.325
"Summer";2018;"Précipitations..mm.";"StCast_Hebihens";1.69891304347826;0;0;0.7
"Summer";2019;"Précipitations..mm.";"Antifer";1.26304347826087;0;0;1.2
"Summer";2019;"Précipitations..mm.";"At so";1.625;0.1;0;1.05
"Summer";2019;"Précipitations..mm.";"Cabourg";1.26304347826087;0;0;1.2
"Summer";2019;"Précipitations..mm.";"Donville";1.21521739130435;0.2;0;0.8
"Summer";2019;"Précipitations..mm.";"Géfosse";1.97391304347826;0;0;1
"Summer";2019;"Précipitations..mm.";"StCast_Hebihens";1.21521739130435;0.2;0;0.8
"Winter";2007;"Précipitations..mm.";"Antifer";1.68;0.2;0;2.85
"Winter";2007;"Précipitations..mm.";"At so";1.42666666666667;0;0;1.8
"Winter";2007;"Précipitations..mm.";"Cabourg";1.68;0.2;0;2.85
"Winter";2007;"Précipitations..mm.";"Donville";2.14333333333333;0.1;0;3
"Winter";2007;"Précipitations..mm.";"Géfosse";2.22833333333333;0.5;0.175;2.125
"Winter";2007;"Précipitations..mm.";"StCast_Hebihens";2.14333333333333;0.1;0;3
"Winter";2008;"Précipitations..mm.";"Antifer";2.10222222222222;0.2;0;1.4
"Winter";2008;"Précipitations..mm.";"At so";1.57111111111111;0;0;0.8
"Winter";2008;"Précipitations..mm.";"Cabourg";2.10222222222222;0.2;0;1.4
"Winter";2008;"Précipitations..mm.";"Donville";1.67555555555556;0;0;2.5
"Winter";2008;"Précipitations..mm.";"Géfosse";2.20555555555556;0.3;0;2.1
"Winter";2008;"Précipitations..mm.";"StCast_Hebihens";1.67555555555556;0;0;2.5
"Winter";2009;"Précipitations..mm.";"Antifer";2.97555555555556;1.2;0;3.55
"Winter";2009;"Précipitations..mm.";"At so";2.33777777777778;0.6;0;3.2
"Winter";2009;"Précipitations..mm.";"Cabourg";2.97555555555556;1.2;0;3.55
"Winter";2009;"Précipitations..mm.";"Donville";2.55111111111111;0.4;0.05;3.1
"Winter";2009;"Précipitations..mm.";"Géfosse";3.52666666666667;1.9;0.35;4.4
"Winter";2009;"Précipitations..mm.";"StCast_Hebihens";2.55111111111111;0.4;0.05;3.1
"Winter";2010;"Précipitations..mm.";"Antifer";1.92777777777778;0.8;0;2.6
"Winter";2010;"Précipitations..mm.";"At so";1.61888888888889;0.3;0;1.4
"Winter";2010;"Précipitations..mm.";"Cabourg";1.92777777777778;0.8;0;2.6
"Winter";2010;"Précipitations..mm.";"Donville";1.46111111111111;0.2;0;1.2
"Winter";2010;"Précipitations..mm.";"Géfosse";2.64555555555556;0.65;0.1;2.725
"Winter";2010;"Précipitations..mm.";"StCast_Hebihens";1.46111111111111;0.2;0;1.2
"Winter";2011;"Précipitations..mm.";"Antifer";2.52747252747253;0.6;0;3.1
"Winter";2011;"Précipitations..mm.";"At so";2.78131868131868;0.4;0;3.3
"Winter";2011;"Précipitations..mm.";"Cabourg";2.52747252747253;0.6;0;3.1
"Winter";2011;"Précipitations..mm.";"Donville";2.52087912087912;0.6;0;2.9
"Winter";2011;"Précipitations..mm.";"Géfosse";2.92087912087912;0.4;0;3.75
"Winter";2011;"Précipitations..mm.";"StCast_Hebihens";2.52087912087912;0.6;0;2.9
"Winter";2012;"Précipitations..mm.";"Antifer";2.66111111111111;1;0;3.925
"Winter";2012;"Précipitations..mm.";"At so";2.53666666666667;0.6;0;3.5
"Winter";2012;"Précipitations..mm.";"Cabourg";2.66111111111111;1;0;3.925
"Winter";2012;"Précipitations..mm.";"Donville";2.83333333333333;1;0;3.9
"Winter";2012;"Précipitations..mm.";"Géfosse";3.46666666666667;1.3;0.125;5.4
"Winter";2012;"Précipitations..mm.";"StCast_Hebihens";2.83333333333333;1;0;3.9
"Winter";2013;"Précipitations..mm.";"Antifer";2.71555555555556;0.9;0.05;4.15
"Winter";2013;"Précipitations..mm.";"At so";2.80888888888889;1.4;0.25;4.05
"Winter";2013;"Précipitations..mm.";"Cabourg";2.71555555555556;0.9;0.05;4.15
"Winter";2013;"Précipitations..mm.";"Donville";3.29888888888889;1;0;4.4
"Winter";2013;"Précipitations..mm.";"Géfosse";4.16555555555556;2.4;0.325;5.7
"Winter";2013;"Précipitations..mm.";"StCast_Hebihens";3.29888888888889;1;0;4.4
"Winter";2014;"Précipitations..mm.";"Antifer";2.22444444444444;0.9;0;3.35
"Winter";2014;"Précipitations..mm.";"At so";2.94111111111111;0.6;0;4.775
"Winter";2014;"Précipitations..mm.";"Cabourg";2.22444444444444;0.9;0;3.35
"Winter";2014;"Précipitations..mm.";"Donville";2.82666666666667;1.2;0;4.55
"Winter";2014;"Précipitations..mm.";"Géfosse";2.89222222222222;1.5;0;4.35
"Winter";2014;"Précipitations..mm.";"StCast_Hebihens";2.82666666666667;1.2;0;4.55
"Winter";2015;"Précipitations..mm.";"Antifer";2.11098901098901;0.4;0;3.35
"Winter";2015;"Précipitations..mm.";"At so";2.33406593406593;0.6;0;3
"Winter";2015;"Précipitations..mm.";"Cabourg";2.11098901098901;0.4;0;3.35
"Winter";2015;"Précipitations..mm.";"Donville";2.41868131868132;0.4;0;3.4
"Winter";2015;"Précipitations..mm.";"Géfosse";3.1021978021978;1.3;0;4.45
"Winter";2015;"Précipitations..mm.";"StCast_Hebihens";2.41868131868132;0.4;0;3.4
"Winter";2016;"Précipitations..mm.";"Antifer";1.21777777777778;0;0;0.8
"Winter";2016;"Précipitations..mm.";"At so";1.36;0.2;0;0.8
"Winter";2016;"Précipitations..mm.";"Cabourg";1.21777777777778;0;0;0.8
"Winter";2016;"Précipitations..mm.";"Donville";1.34;0;0;1.15
"Winter";2016;"Précipitations..mm.";"Géfosse";1.72111111111111;0;0;1.85
"Winter";2016;"Précipitations..mm.";"StCast_Hebihens";1.34;0;0;1.15
"Winter";2017;"Précipitations..mm.";"Antifer";3.40888888888889;2;0;5.275
"Winter";2017;"Précipitations..mm.";"At so";3.44444444444444;1.1;0;4.5
"Winter";2017;"Précipitations..mm.";"Cabourg";3.40888888888889;2;0;5.275
"Winter";2017;"Précipitations..mm.";"Donville";2.38777777777778;0.9;0;2.75
"Winter";2017;"Précipitations..mm.";"Géfosse";3.37111111111111;1.55;0;4.4
"Winter";2017;"Précipitations..mm.";"StCast_Hebihens";2.38777777777778;0.9;0;2.75
"Winter";2018;"Précipitations..mm.";"Antifer";1.91888888888889;0.2;0;2.9
"Winter";2018;"Précipitations..mm.";"At so";2.31222222222222;0.4;0;3.1
"Winter";2018;"Précipitations..mm.";"Cabourg";1.91888888888889;0.2;0;2.9
"Winter";2018;"Précipitations..mm.";"Donville";1.88888888888889;0.2;0;2.4
"Winter";2018;"Précipitations..mm.";"Géfosse";2.49111111111111;0;0;3.425
"Winter";2018;"Précipitations..mm.";"StCast_Hebihens";1.88888888888889;0.2;0;2.4
"Winter";2019;"Précipitations..mm.";"Antifer";2.9258064516129;0.8;0;4.4
"Winter";2019;"Précipitations..mm.";"At so";3.34838709677419;2.6;0.1;4.6
"Winter";2019;"Précipitations..mm.";"Cabourg";2.9258064516129;0.8;0;4.4
"Winter";2019;"Précipitations..mm.";"Donville";3.03870967741935;1.4;0;3
"Winter";2019;"Précipitations..mm.";"Géfosse";3.82258064516129;0.6;0.2;5.5
"Winter";2019;"Précipitations..mm.";"StCast_Hebihens";3.03870967741935;1.4;0;3
"Autumn";2008;"Durée.d.insolation...min.";"Antifer";212.142857142857;154;19;381.5
"Autumn";2008;"Durée.d.insolation...min.";"At so";227.351648351648;170;30;403
"Autumn";2008;"Durée.d.insolation...min.";"Cabourg";212.142857142857;154;19;381.5
"Autumn";2008;"Durée.d.insolation...min.";"Donville";232.340659340659;162;21;411
"Autumn";2008;"Durée.d.insolation...min.";"Géfosse";212.142857142857;154;19;381.5
"Autumn";2008;"Durée.d.insolation...min.";"StCast_Hebihens";232.340659340659;162;21;411
"Autumn";2009;"Durée.d.insolation...min.";"Antifer";199.615384615385;167;22.5;301
"Autumn";2009;"Durée.d.insolation...min.";"At so";222.868131868132;191;50;361.5
"Autumn";2009;"Durée.d.insolation...min.";"Cabourg";199.615384615385;167;22.5;301
"Autumn";2009;"Durée.d.insolation...min.";"Donville";245.428571428571;194;33.5;420.5
"Autumn";2009;"Durée.d.insolation...min.";"Géfosse";199.615384615385;167;22.5;301
"Autumn";2009;"Durée.d.insolation...min.";"StCast_Hebihens";245.428571428571;194;33.5;420.5
"Autumn";2010;"Durée.d.insolation...min.";"Antifer";219.362637362637;142;12.5;381.5
"Autumn";2010;"Durée.d.insolation...min.";"At so";221.274725274725;163;20.5;384
"Autumn";2010;"Durée.d.insolation...min.";"Cabourg";219.362637362637;142;12.5;381.5
